    PID    PPID                  STARTED     ELAPSED S %CPU %MEM COMMAND
   2156       2 Sun Jul 12 11:15:09 2026 31-07:44:22 S  0.0  0.0 [irq/132-nvidia]
   2157       2 Sun Jul 12 11:15:09 2026 31-07:44:22 S  0.0  0.0 [irq/133-nvidia]
   2158       2 Sun Jul 12 11:15:09 2026 31-07:44:22 S  0.0  0.0 [irq/134-nvidia]
   2159       2 Sun Jul 12 11:15:09 2026 31-07:44:22 S  0.0  0.0 [irq/135-nvidia]
   2160       2 Sun Jul 12 11:15:09 2026 31-07:44:22 S  0.0  0.0 [irq/136-nvidia]
   2161       2 Sun Jul 12 11:15:09 2026 31-07:44:22 S  0.0  0.0 [irq/137-nvidia]
   2162       2 Sun Jul 12 11:15:09 2026 31-07:44:22 S  0.0  0.0 [nvidia]
   2163       2 Sun Jul 12 11:15:09 2026 31-07:44:22 S  0.0  0.0 [nv_queue]
   2176       2 Sun Jul 12 11:15:11 2026 31-07:44:20 I  0.0  0.0 [kworker/22:1H-kblockd]
   2187       1 Sun Jul 12 11:15:11 2026 31-07:44:20 S  0.0  0.0 /usr/libexec/colord
   2269       2 Sun Jul 12 11:15:20 2026 31-07:44:11 S  0.0  0.0 [irq/138-nvidia]
   2270       2 Sun Jul 12 11:15:20 2026 31-07:44:11 S  0.0  0.0 [irq/139-nvidia]
   2271       2 Sun Jul 12 11:15:20 2026 31-07:44:11 S  0.0  0.0 [irq/140-nvidia]
   2274       2 Sun Jul 12 11:15:20 2026 31-07:44:11 S  0.0  0.0 [irq/141-nvidia]
   2275       2 Sun Jul 12 11:15:20 2026 31-07:44:11 S  0.0  0.0 [irq/142-nvidia]
   2276       2 Sun Jul 12 11:15:20 2026 31-07:44:11 S  0.0  0.0 [irq/143-nvidia]
   2277       2 Sun Jul 12 11:15:20 2026 31-07:44:11 S  0.0  0.0 [nvidia]
   2278       2 Sun Jul 12 11:15:20 2026 31-07:44:11 S  0.0  0.0 [nv_queue]
   2483       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/sbin/cron -f
   2497       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/sbin/automount --pid-file /var/run/autofs.pid
   2498       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/bin/whoopsie -f
   2503       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/sbin/atd -f
   2514       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/sbin/kerneloops --test
   2529       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/sbin/kerneloops
   2573       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/sbin/gdm3
   2591    2573 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 gdm-session-worker [pam/gdm-launch-environment]
   2625       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /lib/systemd/systemd --user
   2626    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 (sd-pam)
   2634    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/bin/pulseaudio --daemonize=no --log-target=journal
   2636    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/tracker-miner-fs
   2641    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
   2642    2591 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/lib/gdm3/gdm-x-session dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
   2644    2642 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/lib/xorg/Xorg vt1 -displayfd 3 -auth /run/user/130/gdm/Xauthority -background none -noreset -keeptty -verbose 3
   2645       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/rtkit-daemon
   2652    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/gvfsd
   2668    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/gvfsd-fuse /run/user/130/gvfs -f -o big_writes
   2675    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/gvfs-udisks2-volume-monitor
   2680       1 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /lib/systemd/systemd --user
   2681    2680 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 (sd-pam)
   2688    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/gvfs-mtp-volume-monitor
   2692    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/gvfs-gphoto2-volume-monitor
   2696    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/gvfs-goa-volume-monitor
   2700    2625 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/goa-daemon
   2703    2680 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/bin/pulseaudio --daemonize=no --log-target=journal
   2705    2680 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/libexec/tracker-miner-fs
   2709    2680 Sun Jul 12 11:17:02 2026 31-07:42:29 S  0.0  0.0 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
   2732    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/gvfsd
   2737    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/gvfsd-fuse /run/user/1003/gvfs -f -o big_writes
   2741    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/gvfs-udisks2-volume-monitor
   2761    2625 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/goa-identity-service
   2767    2625 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/gvfs-afc-volume-monitor
   2770    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/gvfs-mtp-volume-monitor
   2780    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/gvfs-gphoto2-volume-monitor
   2781       1 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/lib/upower/upowerd
   2786    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/gvfs-goa-volume-monitor
   2790    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/goa-daemon
   2801    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/goa-identity-service
   2809    2680 Sun Jul 12 11:17:03 2026 31-07:42:28 S  0.0  0.0 /usr/libexec/gvfs-afc-volume-monitor
   2987    2642 Sun Jul 12 11:17:04 2026 31-07:42:27 S  0.0  0.0 dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
   2988    2987 Sun Jul 12 11:17:04 2026 31-07:42:27 S  0.0  0.0 dbus-daemon --nofork --print-address 4 --session
   2989    2987 Sun Jul 12 11:17:04 2026 31-07:42:27 S  0.0  0.0 /usr/libexec/gnome-session-binary --systemd --autostart /usr/share/gdm/greeter/autostart
   2992       1 Sun Jul 12 11:17:04 2026 31-07:42:27 S  0.0  0.0 /usr/libexec/at-spi-bus-launcher
   2997    2992 Sun Jul 12 11:17:04 2026 31-07:42:27 S  0.0  0.0 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3
   3085    2989 Sun Jul 12 11:17:05 2026 31-07:42:26 S  0.0  0.0 /usr/bin/gnome-shell
   3134    3085 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 ibus-daemon --panel disable --xim
   3138    3134 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/ibus-dconf
   3141       1 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/ibus-x11 --kill-daemon
   3143       1 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/ibus-portal
   3154       1 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/at-spi2-registryd --use-gnome-session
   3158       1 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/xdg-permission-store
   3173       1 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/bin/gjs /usr/share/gnome-shell/org.gnome.Shell.Notifications
   3189    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-sharing
   3191    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-wacom
   3192    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-color
   3193    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-keyboard
   3194    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-print-notifications
   3196    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-rfkill
   3199    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-smartcard
   3200    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-datetime
   3202    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-media-keys
   3206    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-screensaver-proxy
   3209    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-sound
   3210    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-a11y-settings
   3211    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-housekeeping
   3215    2989 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-power
   3250       1 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/gsd-printer
   3260    3134 Sun Jul 12 11:17:06 2026 31-07:42:25 S  0.0  0.0 /usr/libexec/ibus-engine-simple
   3303       2 Sun Jul 12 11:17:10 2026 31-07:42:21 S  0.0  0.0 bpfilter_umh
  21000       1 Wed Aug 12 08:22:18 2026    10:37:13 S  0.0  0.0 sshd: user [priv]
  21103   21000 Wed Aug 12 08:22:23 2026    10:37:08 S  0.0  0.0 sshd: user@pts/5
  21104   21103 Wed Aug 12 08:22:23 2026    10:37:08 S  0.0  0.0 -bash
  21131   21104 Wed Aug 12 08:22:26 2026    10:37:05 S  0.0  0.0 sudo -s
  21132   21131 Wed Aug 12 08:22:26 2026    10:37:05 S  0.0  0.0 /bin/bash
  26265    2680 Wed Aug 12 08:36:35 2026    10:22:56 S  0.0  0.0 /usr/libexec/gvfsd-metadata
  26283    2625 Wed Aug 12 08:36:35 2026    10:22:56 S  0.0  0.0 /usr/libexec/gvfsd-metadata
  26288 3225946 Wed Aug 12 08:36:35 2026    10:22:56 S  0.0  0.0 /usr/libexec/gvfsd-metadata
  35125       2 Wed Aug 12 08:43:38 2026    10:15:53 I  0.0  0.0 [kworker/34:1-events]
  41200       2 Wed Aug 12 08:49:04 2026    10:10:27 I  0.0  0.0 [kworker/60:1-events]
  41201       1 Wed Aug 12 08:49:04 2026    10:10:27 S  0.0  0.0 /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
  61547       1 Wed Aug 12 08:49:58 2026    10:09:33 S  0.0  0.0 /usr/sbin/rsyslogd -n -iNONE
  72982       2 Wed Aug 12 08:50:49 2026    10:08:42 I  0.0  0.0 [kworker/53:1-events]
  73210       1 Wed Aug 12 08:50:52 2026    10:08:39 S  0.0  0.0 /usr/bin/containerd
  73373       1 Wed Aug 12 08:50:53 2026    10:08:38 S  0.0  0.0 /usr/sbin/uuidd --socket-activation
 117448       1 Wed Aug 12 08:52:45 2026    10:06:46 S  0.0  0.0 /lib/systemd/systemd-networkd
 117473       1 Wed Aug 12 08:52:45 2026    10:06:46 S  0.0  0.0 /lib/systemd/systemd-resolved
 117479       1 Wed Aug 12 08:52:45 2026    10:06:46 S  0.0  0.0 /lib/systemd/systemd-journald
 117775       2 Wed Aug 12 08:52:48 2026    10:06:43 I  0.0  0.0 [kworker/8:1-events]
 122401       1 Wed Aug 12 08:52:56 2026    10:06:35 S  0.0  0.0 /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
 122522       2 Wed Aug 12 08:52:57 2026    10:06:34 I  0.0  0.0 [kworker/3:2-events]
 122820       1 Wed Aug 12 08:53:00 2026    10:06:31 S  0.0  0.0 /lib/systemd/systemd-udevd
 123240       1 Wed Aug 12 08:53:07 2026    10:06:24 S  0.0  0.0 /usr/lib/accountsservice/accounts-daemon
 123990       1 Wed Aug 12 08:53:59 2026    10:05:32 S  0.0  0.0 /sbin/multipathd -d -s
 124214       1 Wed Aug 12 08:54:00 2026    10:05:31 S  0.0  0.0 /usr/sbin/blkmapd
 124348       1 Wed Aug 12 08:54:01 2026    10:05:30 S  0.0  0.0 /sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
 126402       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsIO]
 126403       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126404       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126405       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126406       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126407       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126408       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126409       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126410       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126411       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126412       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126413       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126414       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126415       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126416       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126417       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126418       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126419       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126420       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126421       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126422       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126423       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126424       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126425       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126426       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126427       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126428       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126429       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126430       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126431       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126432       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126433       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126434       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126435       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126436       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126437       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126438       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126439       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126440       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126441       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126442       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126443       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126444       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126445       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126446       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126447       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126448       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126449       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126450       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126451       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126452       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126453       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126454       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126455       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126456       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126457       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126458       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126459       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126460       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126461       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126462       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126463       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126464       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126465       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126466       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsCommit]
 126467       2 Wed Aug 12 08:54:07 2026    10:05:24 S  0.0  0.0 [jfsSync]
 127322       2 Wed Aug 12 08:54:12 2026    10:05:19 I  0.0  0.0 [kworker/16:1-events]
 127326       1 Wed Aug 12 08:54:13 2026    10:05:18 S  0.1  0.0 /usr/lib/policykit-1/polkitd --no-debug
 127843       1 Wed Aug 12 08:54:16 2026    10:05:15 S  0.0  0.0 /usr/lib/udisks2/udisksd
 128376       1 Wed Aug 12 08:54:21 2026    10:05:10 S  0.0  0.0 /usr/sbin/rpc.idmapd
 128377       1 Wed Aug 12 08:54:21 2026    10:05:10 S  0.0  0.0 /usr/sbin/rpc.mountd --manage-gids
 128380       2 Wed Aug 12 08:54:21 2026    10:05:10 S  0.0  0.0 [lockd]
 128408       2 Wed Aug 12 08:54:22 2026    10:05:09 S  0.0  0.0 [nfsd]
 128409       2 Wed Aug 12 08:54:22 2026    10:05:09 S  0.0  0.0 [nfsd]
 128410       2 Wed Aug 12 08:54:22 2026    10:05:09 S  0.0  0.0 [nfsd]
 128411       2 Wed Aug 12 08:54:22 2026    10:05:09 S  0.0  0.0 [nfsd]
 128412       2 Wed Aug 12 08:54:22 2026    10:05:09 S  0.0  0.0 [nfsd]
 128413       2 Wed Aug 12 08:54:22 2026    10:05:09 S  0.0  0.0 [nfsd]
 128414       2 Wed Aug 12 08:54:22 2026    10:05:09 S  0.0  0.0 [nfsd]
 128415       2 Wed Aug 12 08:54:22 2026    10:05:09 S  0.0  0.0 [nfsd]
 129655       1 Wed Aug 12 08:55:25 2026    10:04:06 S  0.0  0.0 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
 130833       1 Wed Aug 12 08:55:29 2026    10:04:02 S  0.0  0.0 /usr/sbin/cupsd -l
 131019       1 Wed Aug 12 08:55:31 2026    10:04:00 S  0.0  0.0 avahi-daemon: running [iia100.local]
 131020  131019 Wed Aug 12 08:55:31 2026    10:04:00 S  0.0  0.0 avahi-daemon: chroot helper
 131071  130833 Wed Aug 12 08:55:32 2026    10:03:59 S  0.0  0.0 /usr/lib/cups/notifier/dbus dbus://
 131112       1 Wed Aug 12 08:55:32 2026    10:03:59 S  0.0  0.0 /usr/sbin/ModemManager
 131243       1 Wed Aug 12 08:55:34 2026    10:03:57 S  0.0  0.0 /usr/sbin/cups-browsed
 131370  130833 Wed Aug 12 08:55:36 2026    10:03:55 S  0.0  0.0 /usr/lib/cups/notifier/dbus dbus://
 131838       2 Wed Aug 12 08:55:41 2026    10:03:50 I  0.0  0.0 [kworker/33:0-events]
 131932       1 Wed Aug 12 08:55:42 2026    10:03:49 S  0.0  0.0 /usr/sbin/NetworkManager --no-daemon
 131979       2 Wed Aug 12 08:55:43 2026    10:03:48 I  0.0  0.0 [kworker/35:2-events]
 135310       1 Sun Jul 12 19:18:21 2026 30-23:41:10 S  0.0  0.0 /home/iiserver31/.vscode-server/code-fc3def6774c76082adf699d366f31a557ce5573f --cli-data-dir /home/iiserver31/.vscode-server/cli agent host
 136213       2 Wed Aug 12 08:56:13 2026    10:03:18 I  0.0  0.0 [kworker/22:1-events]
 145076       2 Wed Aug 12 08:56:57 2026    10:02:34 I  0.0  0.0 [kworker/56:0-events]
 147010       1 Wed Aug 12 08:57:08 2026    10:02:23 S  0.0  0.0 /usr/sbin/ntpd -p /var/run/ntpd.pid -g -u 131:134
 206174       2 Wed Aug 12 11:28:16 2026    07:31:15 I  0.0  0.0 [kworker/28:0-events]
 283124       2 Wed Aug 12 12:34:50 2026    06:24:41 I  0.0  0.0 [kworker/36:0-events]
 300194       1 Mon Jul 13 00:00:51 2026 30-18:58:40 S  0.0  0.0 /usr/libexec/dconf-service
 300238       2 Wed Aug 12 15:36:13 2026    03:23:18 I  0.0  0.0 [kworker/19:0-events]
 300920       2 Wed Aug 12 15:38:36 2026    03:20:55 I  0.0  0.0 [kworker/58:2-events]
 301591       2 Wed Aug 12 15:39:55 2026    03:19:36 I  0.0  0.0 [kworker/44:0-events]
 302782       2 Wed Aug 12 15:47:16 2026    03:12:15 I  0.0  0.0 [kworker/17:0-events]
 302858       2 Wed Aug 12 15:47:16 2026    03:12:15 I  0.0  0.0 [kworker/48:2-events]
 303119       2 Wed Aug 12 15:47:31 2026    03:12:00 I  0.0  0.0 [kworker/16:2-events]
 304854       2 Wed Aug 12 15:49:54 2026    03:09:37 I  0.0  0.0 [kworker/20:1-events]
 306850       2 Wed Aug 12 16:09:45 2026    02:49:46 I  0.0  0.0 [kworker/22:0-events]
 307512       2 Wed Aug 12 16:15:51 2026    02:43:40 I  0.0  0.0 [kworker/21:0-events]
 308051       2 Wed Aug 12 16:17:24 2026    02:42:07 I  0.0  0.0 [kworker/27:2-events]
 308212       2 Wed Aug 12 16:18:06 2026    02:41:25 I  0.0  0.0 [kworker/61:1-events]
 308950       2 Wed Aug 12 16:21:17 2026    02:38:14 I  0.0  0.0 [kworker/39:0-events]
 309033       2 Wed Aug 12 16:21:26 2026    02:38:05 I  0.0  0.0 [kworker/34:2-events]
 310589       2 Wed Aug 12 16:29:44 2026    02:29:47 I  0.0  0.0 [kworker/60:3-events]
 310842       2 Wed Aug 12 16:30:24 2026    02:29:07 I  0.0  0.0 [kworker/62:1-events]
 310984       2 Wed Aug 12 16:31:50 2026    02:27:41 I  0.0  0.0 [kworker/30:3-events]
 312863       2 Wed Aug 12 16:50:17 2026    02:09:14 I  0.0  0.0 [kworker/37:1-events]
 316246       2 Wed Aug 12 17:10:14 2026    01:49:17 I  0.0  0.0 [kworker/40:2-cgroup_destroy]
 316274       2 Wed Aug 12 17:10:14 2026    01:49:17 I  0.0  0.0 [kworker/11:0-events]
 316284       2 Wed Aug 12 17:10:15 2026    01:49:16 I  0.0  0.0 [kworker/37:2-events]
 316560       2 Wed Aug 12 17:10:40 2026    01:48:51 I  0.0  0.0 [kworker/41:0-cgroup_destroy]
 317171       2 Wed Aug 12 17:12:17 2026    01:47:14 I  0.0  0.0 [kworker/43:0-events]
 317356       2 Wed Aug 12 17:12:31 2026    01:47:00 I  0.0  0.0 [kworker/42:1-events]
 317459       2 Wed Aug 12 17:12:41 2026    01:46:50 I  0.0  0.0 [kworker/51:1-events]
 317602       2 Wed Aug 12 17:13:07 2026    01:46:24 I  0.0  0.0 [kworker/50:1-events]
 318491       2 Wed Aug 12 17:22:29 2026    01:37:02 I  0.0  0.0 [kworker/24:1-events]
 318770       2 Wed Aug 12 17:24:36 2026    01:34:55 I  0.0  0.0 [kworker/48:0-events]
 319041       2 Wed Aug 12 17:24:53 2026    01:34:38 I  0.0  0.0 [kworker/13:0-events]
 319519       2 Wed Aug 12 17:25:19 2026    01:34:12 I  0.0  0.0 [kworker/23:0-events]
 319585       2 Wed Aug 12 17:25:20 2026    01:34:11 I  0.0  0.0 [kworker/15:2-events]
 319771       2 Wed Aug 12 17:25:43 2026    01:33:48 I  0.0  0.0 [kworker/30:0-events]
 320356       2 Wed Aug 12 17:26:17 2026    01:33:14 I  0.0  0.0 [kworker/33:1-events]
 320454       2 Wed Aug 12 17:26:25 2026    01:33:06 I  0.0  0.0 [kworker/53:2-events]
 320519       2 Wed Aug 12 17:26:26 2026    01:33:05 I  0.0  0.0 [kworker/25:1-events]
 320635       2 Wed Aug 12 17:26:35 2026    01:32:56 I  0.0  0.0 [kworker/49:2-events]
 320858       2 Wed Aug 12 17:26:59 2026    01:32:32 I  0.0  0.0 [kworker/36:1-events]
 320859       2 Wed Aug 12 17:26:59 2026    01:32:32 I  0.0  0.0 [kworker/59:0-events]
