USER         PID    PPID    PGID     SID                  STARTED     ELAPSED S %CPU %MEM COMMAND
root        1634       1    1634    1634 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 /usr/sbin/smartd -n
root        1637       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 I  0.0  0.0 [kworker/13:1H-kblockd]
root        1638       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 I  0.0  0.0 [kworker/19:1H-kblockd]
root        1639       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 I  0.0  0.0 [kworker/62:1H-kblockd]
root        1640       1    1640    1640 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 /usr/libexec/switcheroo-control
root        1646       1    1646    1646 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 /lib/systemd/systemd-logind
root        1658       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 [irq/120-nvidia]
root        1666       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 [irq/121-nvidia]
root        1667       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 [irq/122-nvidia]
root        1668       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 [irq/123-nvidia]
root        1669       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 [irq/124-nvidia]
root        1670       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 [irq/125-nvidia]
root        1671       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 [nvidia]
root        1672       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 S  0.0  0.0 [nv_queue]
root        1680       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 I  0.0  0.0 [kworker/53:1H-kblockd]
root        1681       2       0       0 Sun Jul 12 11:15:04 2026 31-07:51:54 I  0.0  0.0 [kworker/44:1H-kblockd]
root        1688       2       0       0 Sun Jul 12 11:15:05 2026 31-07:51:53 I  0.0  0.0 [kworker/34:1H-xfs-log/sda4]
root        1697       2       0       0 Sun Jul 12 11:15:05 2026 31-07:51:53 I  0.0  0.0 [kworker/5:1H-kblockd]
root        1717       2       0       0 Sun Jul 12 11:15:05 2026 31-07:51:53 I  0.0  0.0 [kworker/30:1H-xfs-log/sda4]
root        1726       2       0       0 Sun Jul 12 11:15:05 2026 31-07:51:53 I  0.0  0.0 [kworker/23:1H-kblockd]
root        1778       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 I  0.0  0.0 [kworker/12:1H-kblockd]
root        1785       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 I  0.0  0.0 [kworker/14:1H-kblockd]
root        1786       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 [irq/126-nvidia]
root        1787       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 [irq/127-nvidia]
root        1788       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 [irq/128-nvidia]
root        1789       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 [irq/129-nvidia]
root        1790       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 [irq/130-nvidia]
root        1791       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 [irq/131-nvidia]
root        1792       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 [nvidia]
root        1793       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 [nv_queue]
root        1807       1    1806    1806 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 /usr/sbin/bmc-watchdog -d -u 4 -p 0 -a 1 -F -P -L -S -O -i 900 -e 60
root        1824       1    1824    1824 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
root        1827       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 I  0.0  0.0 [kworker/u129:1]
root        1833       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 I  0.0  0.0 [kworker/51:1H-kblockd]
root        1869       1    1868    1868 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 /usr/sbin/slurmd -d /usr/sbin/slurmstepd
root        1876       1    1875    1875 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 /usr/sbin/slurmstepd infinity
slurm       1885       1    1884    1884 Sun Jul 12 11:15:07 2026 31-07:51:51 S  0.0  0.0 /opt/slurm/19.05.1-2/sbin/slurmctld
root        1957       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 I  0.0  0.0 [kworker/3:1H-kblockd]
root        2032       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 I  0.0  0.0 [kworker/32:1H-kblockd]
root        2051       2       0       0 Sun Jul 12 11:15:07 2026 31-07:51:51 I  0.0  0.0 [kworker/21:1H-kblockd]
root        2061       2       0       0 Sun Jul 12 11:15:08 2026 31-07:51:50 I  0.0  0.0 [kworker/56:1H-kblockd]
mysql       2128       1    2128    2128 Sun Jul 12 11:15:08 2026 31-07:51:50 S  0.0  0.0 /usr/sbin/mysqld
root        2156       2       0       0 Sun Jul 12 11:15:09 2026 31-07:51:49 S  0.0  0.0 [irq/132-nvidia]
root        2157       2       0       0 Sun Jul 12 11:15:09 2026 31-07:51:49 S  0.0  0.0 [irq/133-nvidia]
root        2158       2       0       0 Sun Jul 12 11:15:09 2026 31-07:51:49 S  0.0  0.0 [irq/134-nvidia]
root        2159       2       0       0 Sun Jul 12 11:15:09 2026 31-07:51:49 S  0.0  0.0 [irq/135-nvidia]
root        2160       2       0       0 Sun Jul 12 11:15:09 2026 31-07:51:49 S  0.0  0.0 [irq/136-nvidia]
root        2161       2       0       0 Sun Jul 12 11:15:09 2026 31-07:51:49 S  0.0  0.0 [irq/137-nvidia]
root        2162       2       0       0 Sun Jul 12 11:15:09 2026 31-07:51:49 S  0.0  0.0 [nvidia]
root        2163       2       0       0 Sun Jul 12 11:15:09 2026 31-07:51:49 S  0.0  0.0 [nv_queue]
root        2176       2       0       0 Sun Jul 12 11:15:11 2026 31-07:51:47 I  0.0  0.0 [kworker/22:1H-kblockd]
colord      2187       1    2187    2187 Sun Jul 12 11:15:11 2026 31-07:51:47 S  0.0  0.0 /usr/libexec/colord
root        2269       2       0       0 Sun Jul 12 11:15:20 2026 31-07:51:38 S  0.0  0.0 [irq/138-nvidia]
root        2270       2       0       0 Sun Jul 12 11:15:20 2026 31-07:51:38 S  0.0  0.0 [irq/139-nvidia]
root        2271       2       0       0 Sun Jul 12 11:15:20 2026 31-07:51:38 S  0.0  0.0 [irq/140-nvidia]
root        2274       2       0       0 Sun Jul 12 11:15:20 2026 31-07:51:38 S  0.0  0.0 [irq/141-nvidia]
root        2275       2       0       0 Sun Jul 12 11:15:20 2026 31-07:51:38 S  0.0  0.0 [irq/142-nvidia]
root        2276       2       0       0 Sun Jul 12 11:15:20 2026 31-07:51:38 S  0.0  0.0 [irq/143-nvidia]
root        2277       2       0       0 Sun Jul 12 11:15:20 2026 31-07:51:38 S  0.0  0.0 [nvidia]
root        2278       2       0       0 Sun Jul 12 11:15:20 2026 31-07:51:38 S  0.0  0.0 [nv_queue]
root        2483       1    2483    2483 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/sbin/cron -f
root        2497       1    2497    2497 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/sbin/automount --pid-file /var/run/autofs.pid
whoopsie    2498       1    2498    2498 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/bin/whoopsie -f
daemon      2503       1    2503    2503 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/sbin/atd -f
kernoops    2514       1    2514    2514 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/sbin/kerneloops --test
kernoops    2529       1    2529    2529 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/sbin/kerneloops
root        2573       1    2573    2573 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/sbin/gdm3
root        2591    2573    2573    2573 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 gdm-session-worker [pam/gdm-launch-environment]
gdm         2625       1    2625    2625 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /lib/systemd/systemd --user
gdm         2626    2625    2625    2625 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 (sd-pam)
gdm         2634    2625    2634    2634 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/bin/pulseaudio --daemonize=no --log-target=journal
gdm         2636    2625    2636    2636 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/tracker-miner-fs
gdm         2641    2625    2641    2641 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
gdm         2642    2591    2642    2642 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/lib/gdm3/gdm-x-session dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
root        2644    2642    2642    2642 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/lib/xorg/Xorg vt1 -displayfd 3 -auth /run/user/130/gdm/Xauthority -background none -noreset -keeptty -verbose 3
rtkit       2645       1    2645    2645 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/rtkit-daemon
gdm         2652    2625    2652    2652 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/gvfsd
gdm         2668    2625    2652    2652 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/gvfsd-fuse /run/user/130/gvfs -f -o big_writes
gdm         2675    2625    2675    2675 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/gvfs-udisks2-volume-monitor
iiserve+    2680       1    2680    2680 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /lib/systemd/systemd --user
iiserve+    2681    2680    2680    2680 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 (sd-pam)
gdm         2688    2625    2688    2688 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/gvfs-mtp-volume-monitor
gdm         2692    2625    2692    2692 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/gvfs-gphoto2-volume-monitor
gdm         2696    2625    2696    2696 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/gvfs-goa-volume-monitor
gdm         2700    2625    2641    2641 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/goa-daemon
iiserve+    2703    2680    2703    2703 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/bin/pulseaudio --daemonize=no --log-target=journal
iiserve+    2705    2680    2705    2705 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/libexec/tracker-miner-fs
iiserve+    2709    2680    2709    2709 Sun Jul 12 11:17:02 2026 31-07:49:56 S  0.0  0.0 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
iiserve+    2732    2680    2732    2732 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/gvfsd
iiserve+    2737    2680    2732    2732 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/gvfsd-fuse /run/user/1003/gvfs -f -o big_writes
iiserve+    2741    2680    2741    2741 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/gvfs-udisks2-volume-monitor
gdm         2761    2625    2641    2641 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/goa-identity-service
gdm         2767    2625    2767    2767 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/gvfs-afc-volume-monitor
iiserve+    2770    2680    2770    2770 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/gvfs-mtp-volume-monitor
iiserve+    2780    2680    2780    2780 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/gvfs-gphoto2-volume-monitor
root        2781       1    2781    2781 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/lib/upower/upowerd
iiserve+    2786    2680    2786    2786 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/gvfs-goa-volume-monitor
iiserve+    2790    2680    2709    2709 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/goa-daemon
iiserve+    2801    2680    2709    2709 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/goa-identity-service
iiserve+    2809    2680    2809    2809 Sun Jul 12 11:17:03 2026 31-07:49:55 S  0.0  0.0 /usr/libexec/gvfs-afc-volume-monitor
gdm         2987    2642    2642    2642 Sun Jul 12 11:17:04 2026 31-07:49:54 S  0.0  0.0 dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
gdm         2988    2987    2642    2642 Sun Jul 12 11:17:04 2026 31-07:49:54 S  0.0  0.0 dbus-daemon --nofork --print-address 4 --session
gdm         2989    2987    2642    2642 Sun Jul 12 11:17:04 2026 31-07:49:54 S  0.0  0.0 /usr/libexec/gnome-session-binary --systemd --autostart /usr/share/gdm/greeter/autostart
gdm         2992       1    2642    2642 Sun Jul 12 11:17:04 2026 31-07:49:54 S  0.0  0.0 /usr/libexec/at-spi-bus-launcher
gdm         2997    2992    2642    2642 Sun Jul 12 11:17:04 2026 31-07:49:54 S  0.0  0.0 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3
gdm         3085    2989    2642    2642 Sun Jul 12 11:17:05 2026 31-07:49:53 S  0.0  0.0 /usr/bin/gnome-shell
gdm         3134    3085    3134    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 ibus-daemon --panel disable --xim
gdm         3138    3134    3134    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/ibus-dconf
gdm         3141       1    3134    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/ibus-x11 --kill-daemon
gdm         3143       1    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/ibus-portal
gdm         3154       1    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/at-spi2-registryd --use-gnome-session
gdm         3158       1    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/xdg-permission-store
gdm         3173       1    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/bin/gjs /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         3189    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-sharing
gdm         3191    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-wacom
gdm         3192    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-color
gdm         3193    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-keyboard
gdm         3194    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-print-notifications
gdm         3196    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-rfkill
gdm         3199    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-smartcard
gdm         3200    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-datetime
gdm         3202    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-media-keys
gdm         3206    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-screensaver-proxy
gdm         3209    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-sound
gdm         3210    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-a11y-settings
gdm         3211    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-housekeeping
gdm         3215    2989    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-power
gdm         3250       1    2642    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/gsd-printer
gdm         3260    3134    3134    2642 Sun Jul 12 11:17:06 2026 31-07:49:52 S  0.0  0.0 /usr/libexec/ibus-engine-simple
root        3303       2       0       0 Sun Jul 12 11:17:10 2026 31-07:49:48 S  0.0  0.0 bpfilter_umh
root       21000       1   21000   21000 Wed Aug 12 08:22:18 2026    10:44:40 S  0.0  0.0 sshd: user [priv]
user       21103   21000   21000   21000 Wed Aug 12 08:22:23 2026    10:44:35 S  0.0  0.0 sshd: user@pts/5
user       21104   21103   21104   21104 Wed Aug 12 08:22:23 2026    10:44:35 S  0.0  0.0 -bash
root       21131   21104   21131   21104 Wed Aug 12 08:22:26 2026    10:44:32 S  0.0  0.0 sudo -s
root       21132   21131   21132   21104 Wed Aug 12 08:22:26 2026    10:44:32 S  0.0  0.0 /bin/bash
iiserve+   26265    2680   26265   26265 Wed Aug 12 08:36:35 2026    10:30:23 S  0.0  0.0 /usr/libexec/gvfsd-metadata
gdm        26283    2625   26283   26283 Wed Aug 12 08:36:35 2026    10:30:23 S  0.0  0.0 /usr/libexec/gvfsd-metadata
user       26288 3225946   26288   26288 Wed Aug 12 08:36:35 2026    10:30:23 S  0.0  0.0 /usr/libexec/gvfsd-metadata
root       35125       2       0       0 Wed Aug 12 08:43:38 2026    10:23:20 I  0.0  0.0 [kworker/34:1-events]
root       41201       1   41201   41201 Wed Aug 12 08:49:04 2026    10:17:54 S  0.0  0.0 /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
syslog     61547       1   61547   61547 Wed Aug 12 08:49:58 2026    10:17:00 S  0.0  0.0 /usr/sbin/rsyslogd -n -iNONE
root       73210       1   73210   73210 Wed Aug 12 08:50:52 2026    10:16:06 S  0.0  0.0 /usr/bin/containerd
uuidd      73373       1   73373   73373 Wed Aug 12 08:50:53 2026    10:16:05 S  0.0  0.0 /usr/sbin/uuidd --socket-activation
systemd+  117448       1  117448  117448 Wed Aug 12 08:52:45 2026    10:14:13 S  0.0  0.0 /lib/systemd/systemd-networkd
systemd+  117473       1  117473  117473 Wed Aug 12 08:52:45 2026    10:14:13 S  0.0  0.0 /lib/systemd/systemd-resolved
root      117479       1  117479  117479 Wed Aug 12 08:52:45 2026    10:14:13 S  0.0  0.0 /lib/systemd/systemd-journald
root      117775       2       0       0 Wed Aug 12 08:52:48 2026    10:14:10 I  0.0  0.0 [kworker/8:1-events]
root      122401       1  122401  122401 Wed Aug 12 08:52:56 2026    10:14:02 S  0.0  0.0 /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root      122522       2       0       0 Wed Aug 12 08:52:57 2026    10:14:01 I  0.0  0.0 [kworker/3:2-events]
root      122820       1  122820  122820 Wed Aug 12 08:53:00 2026    10:13:58 S  0.0  0.0 /lib/systemd/systemd-udevd
root      123240       1  123240  123240 Wed Aug 12 08:53:07 2026    10:13:51 S  0.0  0.0 /usr/lib/accountsservice/accounts-daemon
root      123990       1  123990  123990 Wed Aug 12 08:53:59 2026    10:12:59 S  0.0  0.0 /sbin/multipathd -d -s
root      124214       1  124214  124214 Wed Aug 12 08:54:00 2026    10:12:58 S  0.0  0.0 /usr/sbin/blkmapd
root      124348       1  124348  124348 Wed Aug 12 08:54:01 2026    10:12:57 S  0.0  0.0 /sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
root      126402       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsIO]
root      126403       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126404       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126405       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126406       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126407       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126408       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126409       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126410       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126411       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126412       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126413       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126414       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126415       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126416       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126417       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126418       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126419       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126420       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126421       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126422       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126423       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126424       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126425       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126426       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126427       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126428       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126429       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126430       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126431       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126432       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126433       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126434       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126435       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126436       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126437       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126438       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126439       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126440       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126441       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126442       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126443       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126444       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126445       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126446       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126447       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126448       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126449       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126450       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126451       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126452       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126453       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126454       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126455       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126456       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126457       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126458       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126459       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126460       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126461       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126462       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126463       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126464       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126465       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
root      126466       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsCommit]
